ID,Infos,Type,Nom,"Prénom et Nom",Adresse,"Code postal",Ville,Pays,Longitude,Latitude,Ambassadeur
ID,Infos,Type,Nom,"PrÃ©nom et Nom",Adresse,"Code postal",Ville,Pays,Longitude,Latitude,
1062,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"25 RUE LOUIS BRAILLE",77100,MEAUX,FRANCE,2.872807,48.966295,
26560,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"63 RUE SAINT REMY",77100,MEAUX,FRANCE,2.875595,48.95965,
8864,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"40 RUE DU FAUBOURG SAINT NICOLAS",77100,MEAUX,FRANCE,2.886723,48.958415,OK
8963,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"14 PLACE HENRI IV",77100,MEAUX,FRANCE,2.883853,48.95885,
26553,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"23 RUE SAINT REMY",77100,MEAUX,FRANCE,2.877211,48.959979,
26552,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"8 PLACE GAMBETTA",77100,MAREUIL-LÈS-MEAUX,FRANCE,2.859505,48.925549,
26559,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"61 RUE DU GENERAL LECLERC",77100,MEAUX,FRANCE,2.879566,48.95965,
26557,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 RUE GAMBETTA",77100,NANTEUIL-LÈS-MEAUX,FRANCE,2.897208,48.92864,
5054,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 RUE GAMBETTA",77100,MEAUX,FRANCE,2.883191,48.960099,
26548,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"55 AVENUE DU PRESIDENT ROOSEVELT",77100,MEAUX,FRANCE,2.898665,48.957211,
3817,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"15 RUE CORNILLON",77100,MEAUX,FRANCE,2.879419,48.954786,OK
26558,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"9 RUE PIERRE MENDES FRANCE",77100,NANTEUIL-LÈS-MEAUX,FRANCE,2.89336,48.930595,
6199,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"84 RUE DU FAUBOURG SAINT NICOLAS",77100,MEAUX,FRANCE,2.889306,48.957936,OK
26561,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 ALLÉE JEAN LOUIS BARRAULT",77100,MEAUX,FRANCE,2.912681,48.951211,
26554,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"17 AVENUE DE LA FOULÉE",77100,NANTEUIL-LÈS-MEAUX,FRANCE,2.880239,48.936673,
26555,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"43 RUE LOUIS BRAILLE",77100,MEAUX,FRANCE,2.873103,48.966288,
26550,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"31 RUE SAINT ETIENNE",77100,MEAUX,FRANCE,2.878244,48.959905,
26551,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"57A RUE GALLIÉNI",77100,NANTEUIL-LÈS-MEAUX,FRANCE,2.906155,48.925365,
2148,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"36 RUE DU GRAND CERF",77100,MEAUX,FRANCE,2.879848,48.958454,OK
11552,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"12 RUE DES TEINTURIERS",77100,MEAUX,FRANCE,2.87909,48.957173,
7271,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"6 PLACE COLBERT",77100,MEAUX,FRANCE,2.904724,48.950058,OK
11898,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"8 ROUTE DE CORBEIL",77111,"SOIGNOLLES EN BRIE",FRANCE,2.698604,48.653929,
26565,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"61 GRANDE RUE",77111,SOLERS,FRANCE,2.718858,48.65911,
26566,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"47T RUE DU CHÂTEAU",77114,GOUAIX,FRANCE,3.291189,48.472838,
26567,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"21 GRANDE RUE",77118,BAZOCHES-LÈS-BRAY,FRANCE,3.190291,48.397679,
13933,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"23 RUE DU MONTBILLARD",77120,COULOMMIERS,FRANCE,3.094726,48.82137,
7042,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"14 RUE BERTRAND FLORNOY",77120,COULOMMIERS,FRANCE,3.083007,48.811499,OK
11776,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"94 PLACE DE LA MAIRIE",77120,MOUROUX,FRANCE,3.037248,48.821456,
8413,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"26 RUE DU MARCHE",77120,COULOMMIERS,FRANCE,3.083681,48.814151,OK
10036,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"98 RUE DU GENERAL LECLERC",77120,COULOMMIERS,FRANCE,3.07482,48.813262,
2319,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"2 RUE DE LA GARE",77120,COULOMMIERS,FRANCE,3.082549,48.808498,OK
26568,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"12 RUE DU MONTBILLARD",77120,COULOMMIERS,FRANCE,3.094058,48.820876,
5039,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"29 RUE BEAUREPAIRE",77120,COULOMMIERS,FRANCE,3.083808,48.813715,OK
11984,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"18 RUE DU POINT DU JOUR",77120,AMILLIS,FRANCE,3.128418,48.740063,
9919,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"ZAC DE VAUX",77120,COULOMMIERS,FRANCE,3.076129,48.805949,
10082,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"17 RUE DE LA PECHERIE",77120,COULOMMIERS,FRANCE,3.083215,48.812413,OK
788,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"6 RUE DE LA REPUBLIQUE",77122,MONTHYON,FRANCE,2.826932,49.00738,
26569,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"33 RUE DES TEMPLIERS",77123,"LE VAUDOUÉ",FRANCE,2.519252,48.356377,
13042,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"2 RUE THIERS",77124,VILLENOY,FRANCE,2.863814,48.943431,OK
26571,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 RUE GEORGES FRISEZ",77124,CHAUCONIN-NEUFMONTIERS,FRANCE,2.840756,48.97883,
26570,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"39 RUE EMILE ZOLA",77124,CRÉGY-LÈS-MEAUX,FRANCE,2.870691,48.976768,
26572,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"21 RUE GRANDE",77126,CHÂTENAY-SUR-SEINE,FRANCE,3.098381,48.420462,
10551,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"3 ALLEE DU PREAMBULE",77127,LIEUSAINT,FRANCE,2.548528,48.613175,OK
26573,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"5 ALLÉE DU PRÉAMBULE",77127,LIEUSAINT,FRANCE,2.5494,48.6134,
26577,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 RUE DE VILLEMARECHAL",77130,DORMELLES,FRANCE,2.901177,48.316044,
26578,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"72 RUE DÉSIRÉ THOISON",77130,CANNES-ÉCLUSE,FRANCE,2.982747,48.364799,
11232,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"74 RUE JEAN JAURES",77130,"MONTEREAU FAULT YONNE",FRANCE,2.955398,48.383748,OK
5006,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 RUE DE PROVINS",77130,"MONTEREAU FAULT YONNE",FRANCE,2.959591,48.389803,
13712,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"1 RUE DES FOSSES",77130,"MONTEREAU FAULT YONNE",FRANCE,2.954403,48.386294,OK
4403,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"28 RUE JEAN JAURES",77130,"MONTEREAU FAULT YONNE",FRANCE,2.957095,48.385974,OK
14322,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"8 RUE JEAN JAURES",77130,"MONTEREAU FAULT YONNE",FRANCE,2.957929,48.386901,
26576,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"78 AVENUE DU GÉNÉRAL DE GAULLE",77130,MONTEREAU-FAULT-YONNE,FRANCE,2.946726,48.380684,
5221,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"AVENUE DU 8 MAI 1945",77130,"VARENNES SUR SEINE",FRANCE,2.946405,48.379485,OK
1271,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"16 PLACE DU MARCHE AU BLE",77130,"MONTEREAU FAULT YONNE",FRANCE,2.955693,48.386829,OK
26575,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"3 RUE BASSE SAINT-MAURICE",77130,MONTEREAU-FAULT-YONNE,FRANCE,2.961779,48.388705,
7803,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"1 RUE DU DOC ARTHUR PETIT",77130,"MONTEREAU FAULT YONNE",FRANCE,2.956357,48.385036,OK
26574,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 AVENUE DU 8 MAI 1945",77130,VARENNES-SUR-SEINE,FRANCE,2.945117,48.376209,
26579,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 AVENUE DE LA LIBERTÉ",77130,MONTEREAU-FAULT-YONNE,FRANCE,2.952185,48.395974,
8797,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"18 RUE DES CHESNOIS",77130,"MONTEREAU FAULT YONNE",FRANCE,2.956601,48.39553,OK
12390,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"45 AVENUE DU GENERAL DE GAULLE",77130,"MONTEREAU FAULT YONNE",FRANCE,2.946505,48.380634,
704,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"8 RUE DE LUREAU",77131,TOUQUIN,FRANCE,3.011193,48.734525,
26580,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"20 GRANDE RUE",77135,PONTCARRÉ,FRANCE,2.704562,48.799455,
1298,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"23 RUE DU GENERAL LECLERC",77138,LUZANCY,FRANCE,3.186345,48.972181,
8973,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"24 RUE GAUTHIER 1ER",77140,NEMOURS,FRANCE,2.696276,48.265464,OK
11785,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"92 RUE DE PARIS",77140,NEMOURS,FRANCE,2.690857,48.266976,OK
7187,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"16 PLACE DUPONT DE NEMOURS",77140,NEMOURS,FRANCE,2.69554,48.263659,
26583,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"94 RUE DE PARIS",77140,NEMOURS,FRANCE,2.69063,48.266956,
10263,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"7 PLACE DE LA GARE",77140,"SAINT PIERRE LÈS NEMOURS",FRANCE,2.687475,48.266756,
313,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"RUE DU GUINEBERT",77140,"ST PIERRE LES NEMOURS",FRANCE,2.676401,48.273722,
26584,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"14 RUE D’EGREVILLE",77140,NEMOURS,FRANCE,2.71632,48.263,
12344,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 RUE EUGENE THOISON",77140,NEMOURS,FRANCE,2.7079,48.268554,
11505,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 RUE DU PARC",77140,MONTCOURT-FROMONVILLE,FRANCE,2.699209,48.300567,
26581,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 RUE DU GUINEBERT",77140,SAINT-PIERRE-LÈS-NEMOURS,FRANCE,2.678105,48.270492,
26585,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"5 RUE DU GUINEBERT",77140,SAINT-PIERRE-LÈS-NEMOURS,FRANCE,2.67793,48.271076,
26582,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"4 RUE EUGENE THOISON",77140,NEMOURS,FRANCE,2.70783,48.268662,
11554,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"37 RUE DE PARIS",77140,NEMOURS,FRANCE,2.693946,48.267117,OK
10210,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"83 ROUTE DE MONTEREAU",77140,DARVAULT,FRANCE,2.734298,48.271993,
13876,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"51 AVENUE DE LA SOCIETE DES NATIONS",77144,MONTÉVRAIN,FRANCE,2.765404,48.853793,OK
8918,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"2 RUE JULES HEMET",77144,MONTÉVRAIN,FRANCE,2.744707,48.874905,OK
26586,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"29 RUE DU PETIT PARC",77150,LÉSIGNY,FRANCE,2.615314,48.74708,
13810,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"RUE DU PETIT PARC",77150,LESIGNY,FRANCE,2.61503,48.7462,
26587,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"12 ROUTE NATIONALE 4",77151,MONTCEAUX-LÈS-PROVINS,FRANCE,3.440684,48.69508,
26588,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"10 RUE DE LA MAIRIE",77157,EVERLY,FRANCE,3.251612,48.466643,
12255,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"26 RUE DES BORDES",77160,PROVINS,FRANCE,3.30306,48.557103,
1605,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"26 RUE DU VAL",77160,PROVINS,FRANCE,3.297381,48.560634,OK
26593,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"13 RUE VICTOR ARNOUL",77160,PROVINS,FRANCE,3.302772,48.558626,
9827,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"58 RUE BERTAUX",77160,"FONTENAY TRESIGNY",FRANCE,3.195055,48.61059,OK
26591,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"13 RUE FARABEUF",77160,PROVINS,FRANCE,3.295567,48.556769,
4679,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"4 PLACE SAINT AYOUL",77160,PROVINS,FRANCE,3.301685,48.560468,OK
26590,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"41 ROUTE DE NANTEUIL",77160,PROVINS,FRANCE,3.299233,48.565608,
26592,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 RUE DE LA FORÊT",77160,CHENOISE-CUCHARMOY,FRANCE,3.194657,48.615674,
12767,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"15 RUE DES CAPUCINS",77160,PROVINS,FRANCE,3.294115,48.559066,
26589,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"5 RUE DE LA FRIPERIE",77160,PROVINS,FRANCE,3.299478,48.560029,
12421,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"30 RUE JEAN JAURES",77164,"FERRIÈRES EN BRIE",FRANCE,2.703937,48.821809,
26595,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 RUE DU 5 SEPTEMBRE 1914",77165,SAINT-SOUPPLETS,FRANCE,2.801501,49.035358,
6640,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"RUE DU 5 SEPTEMBRE 1914",77165,"SAINT SOUPPLETS",FRANCE,2.800788,49.034822,OK
26594,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"5 RUE DU 5 SEPTEMBRE 1914",77165,SAINT-SOUPPLETS,FRANCE,2.801015,49.03513,
4908,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"4 RUE DU 5 SEPTEMBRE 1914",77165,"SAINT SOUPPLETS",FRANCE,2.800812,49.035143,
4711,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"10 PLACE DE LA MAIRIE",77166,"GRISY SUISNES",FRANCE,2.665617,48.685524,
8615,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"2 PLACE DE L'HOTEL DE VILLE",77167,"BAGNEAUX SUR LOING",FRANCE,2.706651,48.230592,OK
26596,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"21 PLACE DE LA MAIRIE",77169,SAINT-SIMÉON,FRANCE,3.201434,48.79869,
26597,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"9 RUE DE L'EGLISE",77169,BOISSY-LE-CHÂTEL,FRANCE,3.13616,48.820587,
26601,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"26BIS RUE JEAN JAURES",77170,COUBERT,FRANCE,2.695417,48.670184,
26598,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"35 RUE DE LA REPUBLIQUE",77170,SERVON,FRANCE,2.585474,48.715935,
26599,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"RUE CHARLES LEBLOND",77170,BRIE-COMTE-ROBERT,FRANCE,2.61007,48.690926,
11580,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"25 RUE DE L EGLISE",77170,"BRIE COMTE ROBERT",FRANCE,2.609167,48.690506,OK
10440,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"26 RUE JEAN JAURES",77170,COUBERT,FRANCE,2.695256,48.670226,
14096,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"126 RUE DU GENERAL LECLERC",77170,"BRIE COMTE ROBERT",FRANCE,2.612451,48.69206,OK
26600,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"50 RUE DE VERDUN",77170,BRIE-COMTE-ROBERT,FRANCE,2.615239,48.69703,
4657,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"33 RUE DE LA REPUBLIQUE",77170,SERVON,FRANCE,2.585647,48.71585,
11719,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"9 PLACE DU MARCHE",77170,"BRIE COMTE ROBERT",FRANCE,2.609815,48.690983,OK
4103,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"16 RUE DE PARIS",77171,SOURDUN,FRANCE,3.353112,48.537458,
12744,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"33 RUE CHARLES PATHE",77173,"CHEVRY COSSIGNY",FRANCE,2.657681,48.724748,
10761,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"26 PLACE DE LA FONTAINE",77174,"VILLENEUVE LE COMTE",FRANCE,2.830603,48.814057,
12676,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 RUE RAYMOND EGLIN",77176,"SAVIGNY LE TEMPLE",FRANCE,2.583015,48.575079,
26602,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 ALLEE DE LA COMMUNE",77176,SAVIGNY-LE-TEMPLE,FRANCE,2.582086,48.595231,
26603,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"18BIS RUE DU PLESSIS LE ROI",77176,SAVIGNY-LE-TEMPLE,FRANCE,2.578951,48.576903,
4874,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"72 AVENUE JEAN JAURES",77177,"BROU SUR CHANTEREINE",FRANCE,2.62887,48.880581,OK
1208,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"4 RUE CHARLES HILDEVERT",77178,OISSERY,FRANCE,2.816459,49.070419,
26604,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"48 RUE DES SOURCES",77178,SAINT-PATHUS,FRANCE,2.793723,49.077328,
12262,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"2 RUE DES SOURCES",77178,"SAINT PATHUS",FRANCE,2.793416,49.077241,OK
26605,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"20 RUE DES ORMEAUX",77181,COURTRY,FRANCE,2.597849,48.912634,
11950,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"2 RUE DE CHELLES",77181,"LE PIN",FRANCE,2.629779,48.914273,OK
1086,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 RPT DE ROCCASECCA",77183,CROISSY-BEAUBOURG,FRANCE,2.644157,48.828173,
26606,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"1 PLACE SAINT JUST",77184,ÉMERAINVILLE,FRANCE,2.59927,48.829927,
1144,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"8 PLACE DE L EUROPE",77184,ÉMERAINVILLE,FRANCE,2.622554,48.811424,OK
10983,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"87 BOULEVARD DU SEGRAIS",77185,LOGNES,FRANCE,2.650845,48.836095,OK
26608,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"26 RUE DE LA MAIRIE",77185,LOGNES,FRANCE,2.627533,48.836168,
26607,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"3BIS COURS DES LACS",77185,LOGNES,FRANCE,2.63225,48.841067,
6979,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"37 COURS DES ROCHES",77186,NOISIEL,FRANCE,2.615501,48.845678,OK
11974,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"101 PLACE GASTON MENIER",77186,NOISIEL,FRANCE,2.627757,48.856081,OK
26609,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"129 RUE CLAIRE MENIER",77186,NOISIEL,FRANCE,2.627658,48.855083,
26612,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"19 PLACE DU MARCHE",77190,DAMMARIE-LES-LYS,FRANCE,2.636092,48.515683,
26610,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"115 AVENUE ARISTIDE BRIAND",77190,DAMMARIE-LES-LYS,FRANCE,2.635276,48.515382,
26611,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"54 RUE CHARLES DE GAULLE",77190,DAMMARIE-LES-LYS,FRANCE,2.6341,48.514855,
13168,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"639 AVENUE JEAN JAURES",77190,"DAMMARIE LES LYS",FRANCE,2.645348,48.525942,OK
26613,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"5 PLACE DE LA MOGOTTE",77200,TORCY,FRANCE,2.637334,48.851653,
7253,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"6 ALLEE JEAN BAPTISTE COLBERT",77200,TORCY,FRANCE,2.653295,48.851232,OK
26614,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"5 PROMENADE DU BELVEDERE",77200,TORCY,FRANCE,2.653318,48.841031,
26615,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"79 AVENUE FRANKLIN ROOSEVELT",77210,AVON,FRANCE,2.72439,48.416673,
12874,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"2 RUE GRANDE",77210,SAMOREAU,FRANCE,2.751079,48.423662,OK
26616,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"28 RUE KATHERINE MANSFIELD",77210,AVON,FRANCE,2.733714,48.416059,
26619,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"26 AVENUE DE NEMOURS",77210,AVON,FRANCE,2.7355,48.4136,
26618,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"89 RUE RÉMY DUMONCEL",77210,AVON,FRANCE,2.720916,48.403369,
26617,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"124 RUE DU MONTCEAU",77210,AVON,FRANCE,2.725372,48.412148,
7671,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"CCIAL BUTTE MONTCEAU",77210,AVON,FRANCE,2.737836,48.414528,
1693,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"1 RUE DE PARIS",77220,"TOURNAN EN BRIE",FRANCE,2.765139,48.740272,OK
9949,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"15 RUE DE PARIS",77220,"TOURNAN EN BRIE",FRANCE,2.764492,48.740074,
26624,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"38 RUE DE PARIS",77220,GRETZ-ARMAINVILLIERS,FRANCE,2.73748,48.740604,
26620,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 RUE DE PROVINS",77220,TOURNAN-EN-BRIE,FRANCE,2.765279,48.740252,
26625,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"11 RUE DE PROVINS",77220,TOURNAN-EN-BRIE,FRANCE,2.765725,48.73992,
26623,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"80 PLACE DE LA LIBERTE",77220,GRETZ-ARMAINVILLIERS,FRANCE,2.734897,48.742247,
4548,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"80 AVENUE DE LA LIBERTE",77220,"GRETZ ARMAINVILLIERS",FRANCE,2.734985,48.742734,OK
8663,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"40 RUE DE PARIS",77220,"TOURNAN EN BRIE",FRANCE,2.763393,48.739522,
26621,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"39 RUE DE PARIS",77220,GRETZ-ARMAINVILLIERS,FRANCE,2.73791,48.740311,
26622,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 RUE DE MELUN",77220,TOURNAN-EN-BRIE,FRANCE,2.770483,48.738032,
4852,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"48 BOULEVARD VICTOR HUGO",77220,"GRETZ ARMAINVILLIERS",FRANCE,2.726776,48.740498,OK
12678,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"74 RUE PIERRE LOYER",77230,JUILLY,FRANCE,2.706012,49.01344,OK
2420,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"15 AVENUE DE LA GARE",77230,"SAINT MARD",FRANCE,2.694203,49.036193,OK
26627,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"14 RUE DES 3 VILLES",77230,THIEUX,FRANCE,2.670529,49.007563,
11443,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"71 RUE DU GENERAL DE GAULLE",77230,"DAMMARTIN EN GOËLE",FRANCE,2.678255,49.054008,
999,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"122 RUE DU GENERAL DE GAULLE",77230,DAMMARTIN-EN-GOELE,FRANCE,2.680272,49.054011,
2703,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"2 PLACE DE LA CROIX",77230,MOUSSY-LE-NEUF,FRANCE,2.602713,49.064326,OK
26628,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"3 RUE PASTEUR",77230,SAINT-MARD,FRANCE,2.698092,49.032435,
26626,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 RUE DE MEAUX",77230,DAMMARTIN-EN-GOËLE,FRANCE,2.682494,49.053243,
5774,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"1 RUE NOTRE DAME",77230,"DAMMARTIN EN GOËLE",FRANCE,2.679855,49.054183,OK
6511,"Cartes et recharges disponibles dans ce point de vente",,"PCS Store",,"18 RUE PASTEUR",77240,"VERT SAINT DENIS",FRANCE,2.612295,48.5649,OK
13510,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"27  LE BOIS DE VERT",77240,"VERT ST DENIS",FRANCE,2.627159,48.564716,
26629,"Recharges PCS disponibles dans ce point de vente",,"PCS Store",,"2 RUE RENÉ VIVIANI",77240,SEINE-PORT,FRANCE,2.548492,48.557984,
